,parsed,entities,labels,position_start,position_end,has_terms
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6070095\sections\1_body\4_results\1_patients_and_protocol_tre\1_p.xml,"Fifty-three patients with relapsed or refractory B-ALL received CD19 CAR T cells during the study period. Detailed patient and laboratory characteristics are listed in 
 ","[Fifty-three, CD19 CAR]","['CARDINAL', 'PRODUCT']","[0, 64]","[11, 72]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6070095\sections\1_body\4_results\2_infections_≤30_days_after\1_p.xml,"Details of antimicrobial prophylaxis are listed in 
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6070095\sections\1_body\4_results\3_infections__30_days_after\1_p.xml,"Twenty-four of 32 surviving patients who attained complete remission had IgG levels checked between day 31 and receipt of HSCT, relapse, or last MSKCC follow-up, whichever date came first. Of the 24 patients, 20 (83%) had low IgG levels, with a median of 415 mg/dL (IQR, 338–635), and 1 patient received intravenous immunoglobulin. Ten of 32 patients (31%) had 15 infections between day 31 and day 180, which included 9 viral (8 respiratory viruses, 1 BK viruria), 5 bacterial, and 1 fungal infection (
 ","[Twenty-four, 32, IgG, between day 31, HSCT, first, 24, 20 (83%, IgG, 415, dL, IQR, 338–635, 1, Ten, 31%, 15, between day 31 and day 180, 9, 8, 1, BK, 5, 1]","['CARDINAL', 'CARDINAL', 'ORG', 'DATE', 'ORG', 'ORDINAL', 'CARDINAL', 'PERCENT', 'ORG', 'CARDINAL', 'PERSON', 'ORG', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'PERCENT', 'CARDINAL', 'DATE', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'ORG', 'CARDINAL', 'CARDINAL']","[0, 15, 73, 92, 122, 182, 196, 209, 226, 255, 262, 266, 271, 285, 332, 352, 361, 375, 418, 427, 450, 452, 465, 482]","[11, 17, 76, 106, 126, 187, 198, 216, 229, 258, 264, 269, 278, 286, 335, 355, 363, 401, 419, 428, 451, 454, 466, 483]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6070095\sections\1_body\4_results\4_infection_related_deaths\1_p.xml,"Three patients died of infectious complications during the study period: 1 patient, who had a long-standing history of pneumonia and tracheostomy before CTI, died of necrotizing pneumonia and septicemia due to multidrug-resistant 
 ","[Three, 1, CTI]","['CARDINAL', 'CARDINAL', 'ORG']","[0, 73, 153]","[5, 74, 156]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6070095\sections\1_body\4_results\5_clinical_factors_associat\1_p.xml,"We then analyzed various pre- and posttreatment clinical factors to examine their association with increased infectious risk. Whereas age, sex, prior lines of chemotherapy, prior allogeneic HSCT, cyclophosphamide dose, conditioning regimen (cyclophosphamide alone vs cyclophosphamide plus fludarabine), disease burden, CAR T-cell dose, and hypogammaglobulinemia did not correlate with risk of infection in univariate analysis, CRS (grade ≥3) was associated with increased risk of subsequent infection, particularly BSI (
 ","[CRS, ≥3, BSI]","['ORG', 'PERSON', 'ORG']","[427, 438, 515]","[430, 440, 518]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6070095\sections\1_body\5_discussion\1_p.xml,"Our study highlights the frequency, type, and severity of infectious complications in patients with relapsed or refractory B-ALL during the first 6 months after CD19 CAR T-cell therapy. Overall, 22 patients (42%) experienced ≥1 infection, predominantly bacterial, within the first 30 days of CTI; 10 (31%) of 32 patients with complete remission experienced ≥1 infection, many due to respiratory virus, between days 31 and 180. The infection-related mortality rate was low in these heavily treated patients, with deaths occurring in cases of either a multidrug-resistant organism (n = 1) or polymicrobial infection (n = 2).","[the first 6 months, 22, 42%, ≥1, the first 30 days, CTI, 10 (31%, 32, ≥1, between days 31, 180, 1, 2]","['DATE', 'CARDINAL', 'PERCENT', 'ORG', 'DATE', 'ORG', 'PERCENT', 'CARDINAL', 'ORG', 'DATE', 'CARDINAL', 'CARDINAL', 'CARDINAL']","[136, 195, 208, 225, 271, 292, 297, 309, 357, 402, 422, 584, 619]","[154, 197, 211, 227, 288, 295, 304, 311, 359, 417, 425, 585, 620]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6070095\sections\1_body\5_discussion\9_p.xml,"Although CAR T-cell therapy may impart some additional infectious risk not explained by the patient’s backdrop of prior cancer treatment, it was not possible to quantify the attributable risk, in part owing to the difficulty of selecting an appropriate comparison group for this highly customized patient cohort participating in a phase I clinical trial. Because this was a single-center study, the epidemiology of infections along with susceptibility patterns may differ from that in other centers and thus may affect how one’s institution will approach antimicrobial prophylaxis.",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6070095\sections\1_body\6_supplementary_data\1_p.xml,"Supplementary materials are available at 
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6078186\sections\1_body\0_introduction\1_p.xml,"Intensive chemotherapy in cancer patients can cause neutropenic fever and infection, which delays chemotherapy cycles and increases mortality and morbidity of chemotherapy-treated patients.
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6078186\sections\1_body\1_patients_and_methods\1_study_design\1_p.xml,"This study was conducted in accordance with the ethical principles of Good Clinical Practice and to the latest Declaration of Helsinki amendment. It was reviewed and approved by Severance Hospital Institutional Review Board, and the study information was registered on 
 ","[Good Clinical Practice, Severance Hospital Institutional Review Board]","['ORG', 'ORG']","[70, 178]","[92, 223]",ethical principles
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6078186\sections\1_body\1_patients_and_methods\2_subjects\1_p.xml,"Healthy male subjects aged 19–45 years volunteered for this study. Body mass index of the subjects had to be 18.5 kg/m
 ","[19–45 years, 18.5 kg]","['DATE', 'QUANTITY']","[27, 109]","[38, 116]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6078186\sections\1_body\1_patients_and_methods\3_procedures\1_p.xml,"After providing written informed consent, the subjects attended an initial screening visit to undergo screening procedures between 2 and 28 days prior to the first dosing. On Day −1, eligible subjects were admitted to the clinical trials center at Severance Hospital and randomized. After an overnight fast, subjects were administered a single dose of filgrastim on the early morning of Day 1. Either the test or reference drug was administered by the pre-assigned sequence. Blood was drawn for PK and PD evaluation at prespecified time points. On Day 3, the subjects had 48-hour PK/PD samples drawn, underwent a repeated safety assessment, and were discharged from the site. PD sampling after discharge was performed via subsequent visits according to a predetermined time schedule. After a 28-day washout period, period 2 was conducted in a crossover manner. On Day 14±2 of period 2, subjects underwent a follow-up visit for final safety assessments. During the hospital stay and at follow-up, adverse event (AE) monitoring, concomitant medication recording, laboratory analyses (hematology, blood chemistry, coagulation, urinalysis), physical examination, vital signs (blood pressure, pulse rate, and body temperature), and 12-lead ECG were also performed. To examine drug immunogenicity, anti-filgrastim antibodies test was performed at each admission and follow-up.","[2 and 28 days, first, Day −1, Severance Hospital, the early morning of Day 1, Day 3, 48-hour, 28-day, 2, Day 14±2, 2, AE, 12, ECG]","['DATE', 'ORDINAL', 'DATE', 'ORG', 'TIME', 'DATE', 'TIME', 'DATE', 'CARDINAL', 'DATE', 'CARDINAL', 'ORG', 'CARDINAL', 'ORG']","[131, 158, 175, 248, 366, 548, 572, 792, 822, 864, 883, 1011, 1227, 1235]","[144, 163, 181, 266, 392, 553, 579, 798, 823, 872, 884, 1013, 1229, 1238]",informed consent
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6078186\sections\1_body\1_patients_and_methods\4_drug_assay_and_cell_count\1_p.xml,"For PK sampling, 8 mL blood sample was collected into an EDTA Vacutainer
 ",[8 mL],['PERCENT'],[17],[21],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6078186\sections\1_body\1_patients_and_methods\5_pk_and_pd_analyses\1_p.xml,"The plasma concentration data of filgrastim, ANC, and CD34
 ","[ANC, CD34
 ]","['ORG', 'PRODUCT']","[45, 54]","[48, 60]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6078186\sections\1_body\1_patients_and_methods\6_statistical_analysis_of_p\1_p.xml,"The sample size was calculated by examining other products of rhG-CSF. From reviews of recently developed rhG-CSF products,
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6078186\sections\1_body\2_results\1_p.xml,"Fifty-six subjects were enrolled, and all subjects were administered the study drug at least once. Among them, 54 and 53 subjects who underwent the study schedule and had complete PK and PD study results were included in the PK analysis and PD analysis, respectively.","[Fifty-six, 54, 53]","['CARDINAL', 'DATE', 'DATE']","[0, 111, 118]","[9, 113, 120]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6078186\sections\1_body\2_results\2_pks\1_p.xml,"The plasma filgrastim concentrations, ANC, and CD34
 ","[ANC, CD34
 ]","['ORG', 'PRODUCT']","[38, 47]","[41, 53]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6078186\sections\1_body\2_results\3_pds\1_p.xml,"At the dose of 5 μg/kg, ANC showed median 
 ","[5, ANC]","['CARDINAL', 'ORG']","[15, 24]","[16, 27]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6078186\sections\1_body\2_results\4_safety\1_p.xml,"During the study, 29 subjects reported 60 AEs related to the study drug (
 ","[29, 60]","['CARDINAL', 'CARDINAL']","[18, 39]","[20, 41]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6078186\sections\1_body\3_discussion\1_p.xml,"The purpose of this study was to compare PK, PD, and safety between a biosimilar filgrastim product and the reference product following a single subcutaneous injection. According to the FDA biosimilar guidance, the dose selected should be one most likely to provide clinically meaningful and interpretable data.
 ","[PK, PD, FDA]","['GPE', 'GPE', 'ORG']","[41, 45, 186]","[43, 47, 189]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6078186\sections\1_body\4_conclusion\1_p.xml,"A clinical study with a filgrastim biosimilar product, and its reference product was conducted to evaluate biosimilarity between the 2 products in terms of PKs, PDs, and safety. The analyses of primary PK and PD parameters showed sufficient biosimilarity between the 2 products, and the safety profiles were comparable.","[2, PKs, 2]","['CARDINAL', 'ORG', 'CARDINAL']","[133, 156, 267]","[134, 159, 268]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6104757\sections\1_body\1_introduction\1_p.xml,"Systemic sclerosis (SSc) is a rare multisystem autoimmune connective tissue disease with high morbidity and mortality. The exact aetiology and pathogenesis of SSc are unknown, but involve small-vessel vasculopathy, immune dysregulation with production of autoantibodies and progressive fibrosis of the skin and major internal organs. This contributes to a 10-year mortality of ~30%.
 ",[10-year],['DATE'],[356],[363],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6104757\sections\1_body\1_introduction\9_p.xml,"Here, we describe the protocol and the rationale for the MANUS (
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6104757\sections\1_body\2_methods_and_analysis\1_design\1_p.xml,The MANUS Trial is a phase IIa/b randomised double-blind placebo-controlled trial.,[The MANUS Trial],['ORG'],[0],[15],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6104757\sections\1_body\2_methods_and_analysis\2_intervention\1_investigational_medicinal\1_p.xml,"In this study, allogeneic MSCs will be used. Use of autologous cells seems preferable for immunological reasons, as enhanced clearance of allogeneic cells has been suggested, possibly through formation of alloreactive antibodies.
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6104757\sections\1_body\2_methods_and_analysis\2_intervention\2_route_of_administration_a\1_p.xml,"The intramuscular route for MSC administration will be used. Currently, there are no clinical studies in upper limb ischaemia that compare the safety and efficacy of the various administration routes and locations. However, there are indications that intramuscular administration is superior to intravascular administration.",[MSC],['ORG'],[28],[31],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6104757\sections\1_body\2_methods_and_analysis\2_intervention\3_dose\1_p.xml,Fifty million allogeneic MSCs divided in eight doses of 0.5 mL or 1 mL (1 mL: forearm; 0.5 mL: hand injections) will be administered.,"[Fifty million, MSCs, eight, 0.5, 0.5]","['CARDINAL', 'ORG', 'CARDINAL', 'CARDINAL', 'CARDINAL']","[0, 25, 41, 56, 87]","[13, 29, 46, 59, 90]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6104757\sections\1_body\2_methods_and_analysis\2_intervention\4_supportive_care_and_conco\1_p.xml,Non-pharmacological therapy and patient counselling regarding prevention of ulcers and ulcer care will be provided in accordance to the Systemic Sclerosis Care Pathway (Zorgpad Sclerodermie) of the Dutch Rheumatology Association. The need for surgical management will be assessed in consultation with/after evaluation by the hand surgeon of the trial team and in close collaboration with the patient’s own rheumatologist.,"[the Systemic Sclerosis Care Pathway, Zorgpad Sclerodermie, the Dutch Rheumatology Association]","['ORG', 'PERSON', 'ORG']","[132, 169, 194]","[167, 189, 228]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6104757\sections\1_body\2_methods_and_analysis\3_outcomes_and_follow_up\1_p.xml,"Follow-up appointments have been scheduled to allow early detection of possible adverse events and optimal evaluation of possible MSC-mediated effects through biomarkers, clinical change and objective change as detected with capillaroscopy and physical examination. Follow-up will be more frequent in the first 3 months, with the last follow-up visit 1 year after treatment to assess long-term safety.","[MSC, the first 3 months, 1 year]","['ORG', 'DATE', 'DATE']","[130, 301, 351]","[133, 319, 357]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6104757\sections\1_body\2_methods_and_analysis\3_outcomes_and_follow_up\3_safety\1_p.xml,"The primary outcome is the toxicity of the treatment at 12 weeks after MSC administration, defined as","[12 weeks, MSC]","['DATE', 'ORG']","[56, 71]","[64, 74]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6104757\sections\1_body\2_methods_and_analysis\3_outcomes_and_follow_up\4_efficacy\1_p.xml,"Evaluation of therapies for digital ulcers has been complicated by a lack of suitable outcomes.
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6104757\sections\1_body\2_methods_and_analysis\3_outcomes_and_follow_up\5_feasibility\1_p.xml,"A larger trial will be deemed feasible if the treatment is safe, if recruitment for this trial can be completed within a reasonable time (12 months) and if treatment allocation can be successfully be concealed from clinicians and participants.",[12 months],['DATE'],[138],[147],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6104757\sections\1_body\2_methods_and_analysis\4_statistical_analyses\1_p.xml,"The 
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6104757\sections\1_body\2_methods_and_analysis\5_patient_involvement\1_p.xml,"The lack of effective treatments for digital ulcers and the subsequent impact on daily functioning and quality of life is a major unmet need for patients with SSc. Patient advocacy has led to incorporation of ‘effect on digital ulcers’ as a required outcome measure prior to European Medicines Agency registration of pharmaceuticals as treatment for SSc. The exploratory outcome measures in this trial also include patient reported outcomes (disability, quality of life) to fully capture the possible effects of MSC administration.","[daily, European Medicines Agency, MSC]","['DATE', 'ORG', 'ORG']","[81, 275, 512]","[86, 300, 515]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6104757\sections\1_body\3_ethics_and_dissemination\1_p.xml,"The study will be conducted according to the principles of the Declaration of Helsinki (Adopted by the 18th World Medical Association (WMA) General Assembly, Helsinki, Finland, June 1964 and amended by the 64th WMA General Assembly, Fortaleza, Brazil, October 2013) and in accordance with the Dutch Medical Research Involving Human Subjects Act (WMO). The study has been approved by the Dutch Central Committee on Research Concerning Human Subjects (protocol number NL51705.000.15).","[the Declaration of Helsinki (Adopted, 18th, World Medical Association, WMA, General Assembly, Helsinki, Finland, June 1964, 64th, WMA General Assembly, Fortaleza, Brazil, October 2013, the Dutch Medical Research Involving Human Subjects Act, the Dutch Central Committee on Research Concerning Human Subjects, NL51705.000.15]","['WORK_OF_ART', 'ORDINAL', 'ORG', 'ORG', 'ORG', 'GPE', 'GPE', 'DATE', 'ORDINAL', 'ORG', 'GPE', 'GPE', 'DATE', 'ORG', 'ORG', 'ORG']","[59, 103, 108, 135, 140, 158, 168, 177, 206, 211, 233, 244, 252, 289, 383, 466]","[95, 107, 133, 138, 156, 166, 175, 186, 210, 231, 242, 250, 264, 344, 448, 480]",protocol number
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6104757\sections\1_body\4_discussion\1_p.xml,"In SSc, vascular complications are a major cause of morbidity, contribute to end-organ damage and have major impact on quality of life and healthcare costs. The efficacy and safety of MSC administration has been suggested in various conditions, including SSc. Local administration of various cell types for digital ulcers and/or hand stiffness in SSc has been investigated in several small uncontrolled studies, in which BM-MNC or adipose tissue derived cells were used.
 ","[SSc, MSC, SSc]","['CARDINAL', 'ORG', 'CARDINAL']","[3, 184, 255]","[6, 187, 258]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6119683\sections\1_body\0_introduction\1_p.xml,"Antidepressants, including selective serotonin reuptake inhibitors (SSRIs), are the third most prescribed drug class in the United States. It is estimated that 10% of Americans use antidepressants, representing a greater than 400% increase in use since 1994. Additionally, long-term use is becoming more common; 60% of SSRI users have been on treatment for over 2 years, and 14% of users have been on treatment for more than 10 years.
 ","[third, the United States, 10%, Americans, 400%, 1994, 60%, SSRI, over 2 years, 14%, more than 10 years]","['ORDINAL', 'GPE', 'PERCENT', 'NORP', 'PERCENT', 'DATE', 'PERCENT', 'ORG', 'DATE', 'PERCENT', 'DATE']","[84, 120, 160, 167, 226, 253, 312, 319, 357, 375, 415]","[89, 137, 163, 176, 230, 257, 315, 323, 369, 378, 433]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6119683\sections\1_body\1_results\1_sertraline_exposure_reduc\1_p.xml,"No significant differences in weight were observed due to sertraline exposure (Supplementary Fig. 
 ",[Supplementary Fig],['PERSON'],[79],[96],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6119683\sections\1_body\1_results\2_sertraline_promotes_scar_\1_p.xml,"Histological analysis of the defect site 4 weeks post-operatively showed more cartilage in the scaffold and BMP2 surgical groups for both the control and sertraline-exposed animals (Fig. 
 ","[4 weeks, Fig]","['DATE', 'PERSON']","[41, 182]","[48, 185]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6119683\sections\1_body\1_results\3_sertraline_exposure_alter\1_p.xml,"In order to determine if sertraline exposure promoted scar formation instead of bone remodelling due to negative effects on osteoclast (TRAP) or osteoblast (ALP) activity, immunohistochemical analyses were performed. Sertraline exposure was found to significantly diminish TRAP activity (
 ","[TRAP, TRAP]","['ORG', 'ORG']","[136, 273]","[140, 277]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6119683\sections\1_body\1_results\4_sertraline_treatment_elic\1_p.xml,"To determine the direct effect of sertraline treatment on the function of specific cell types contained within the calvaria, C2C12 (fibroblast phenotype), BMSCs (bone marrow-derived stem cells), E1s (mouse calvarial pre-osteoblasts), and primary calvarial cells were treated with control (no dose), low, and high doses of sertraline. E1 cells were shown to have a varied response to sertraline treatment between 3 and 7 days, with decreased proliferation at 3 days and a significant increase in proliferation by 7 days compared to controls (
 ","[BMSCs, E1s, between 3 and 7 days, 3 days, 7 days]","['PERSON', 'GPE', 'DATE', 'DATE', 'DATE']","[155, 195, 404, 458, 512]","[160, 198, 424, 464, 518]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6119683\sections\1_body\1_results\5_sertraline_treatment_modu\1_p.xml,"To investigate the potential mechanism by which sertraline treatment impairs healing, histological analysis on the bioavailability of serotonin (5HT) and its transporter, TG2 (tissue transglutaminase), within the defect site was performed (Fig. 
 ",[Fig],['PERSON'],[240],[243],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6119683\sections\1_body\2_discussion\1_p.xml,"While evidence suggests that SSRIs have the ability to increase rates of osteoporotic fracture and dental implant failure rates, the direct effect of sertraline treatment on bone healing has yet to be elucidated. This study showed that sertraline exposure decreased bone healing with significant declines in Tb.Th and Tb.N, independent of specific circulating serum sertraline levels, suggesting a possible on/off mechanism of action for sertraline’s effect on bone healing instead of a dose-dependent effect. While increased Tb.Sp coupled with significantly decreased Tb.N and Tb.Th after sertraline exposure support the decreased percent healing and bone volume observed in the sertraline-exposed groups, these significant differences did not lead to a corresponding significant decline in either factor. This disparity seems to indicate that, while the overall bone volume was not significantly affected by sertraline, the organization of the regenerated bone was severely hampered, with sertraline exposure causing the regenerating bone to be organized in thin, widely spaced trabeculae. Subsequently, histological analysis of the regenerate within the defect site showed increased amounts of disjoined woven bone with a lack of continuous bone regrowth after sertraline exposure. Bone organized in such a fashion would be unlikely to support a load, increasing the mobility within the defect site and therefore requiring an alternative healing pathway to accommodate such displacement.",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6119683\sections\1_body\3_materials_and_methods\1_animals\1_p.xml,"Eight-week-old C57BL6 male mice (Jackson Laboratory, Bar Harbor, ME, USA) were treated with 10 mg·kg
 ","[Eight-week-old, Jackson Laboratory, Bar Harbor, USA, 10]","['DATE', 'ORG', 'ORG', 'GPE', 'CARDINAL']","[0, 33, 53, 69, 92]","[14, 51, 63, 72, 94]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6119683\sections\1_body\3_materials_and_methods\2_sertraline_elisa\1_p.xml,"Sertraline levels were determined from serum collected from all specimens in duplicate following the manufacturer’s instructions (Sertraline forensic (RTU) kit, Neogen, KY, USA).","[Sertraline, Neogen, USA]","['ORG', 'PERSON', 'GPE']","[130, 161, 173]","[140, 167, 176]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6119683\sections\1_body\3_materials_and_methods\3_radiography\1_p.xml,"Calvariae were isolated and bisected from the occipital protuberance to the nasal cavity, followed by radiography to assess percent bone healing, as previously described.
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6119683\sections\1_body\3_materials_and_methods\4_micro_computed_tomography\1_p.xml,"Micro-computed tomography (µCT) analysis was performed as described previously.
 ",[µCT],['LOC'],[27],[30],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6119683\sections\1_body\3_materials_and_methods\5_histological_analysis\1_p.xml,"After µCT scanning, representative samples (
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6119683\sections\1_body\3_materials_and_methods\6_cell_culture_and_cell_pro\1_p.xml,"Primary, wild-type, calvarial cells
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6119683\sections\1_body\3_materials_and_methods\7_quantitative_real_time_po\1_p.xml,"Total cellular RNA was extracted using a Qiagen RNeasy mini kit (Qiagen, Valencia, CA, USA), and reverse transcription of RNA was performed using a cDNA Synthesis Kit (Thermo Fisher Scientific, Pittsburgh, PA, USA) according to the manufacturer’s instructions. cDNA was subjected to quantitative PCR using Applied Biosystems TaqMan Gene Expression Master Mix and the TaqMan primers for 
 ","[RNA, Qiagen, Qiagen, Valencia, USA, RNA, Pittsburgh, USA, PCR, Applied Biosystems, Mix]","['ORG', 'ORG', 'ORG', 'PERSON', 'GPE', 'ORG', 'GPE', 'GPE', 'ORG', 'ORG', 'PERSON']","[15, 41, 65, 73, 87, 122, 194, 210, 296, 306, 355]","[18, 47, 71, 81, 90, 125, 204, 213, 299, 324, 358]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6119683\sections\1_body\3_materials_and_methods\8_statistics\1_p.xml,"Standard 
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6119683\sections\2_back\0_electronic_supplementary_\1_p.xml,"The online version of this article (10.1038/s41368-018-0026-x) contains supplementary material, which is available to authorized users.",[10.1038],['CARDINAL'],[36],[43],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC6125440\sections\1_body\4_discussion\9_p.xml,"Our R‐High‐CHOP/CHASER/LEED therapy was well tolerated. The nonrelapse mortality of 4.4% (2/45), which included 1 case with ATL who was a HTLV type‐1 carrier and developed acute type ATL after the completion of the protocol treatment, and 1 case with DLBCL as PTLD, is comparable with that reported in the Nordic MCL‐2 study (5%).
 ","[4.4%, 2/45, 1, ATL, HTLV, ATL, 1, DLBCL, Nordic, 5%]","['PERCENT', 'CARDINAL', 'CARDINAL', 'ORG', 'ORG', 'ORG', 'CARDINAL', 'PERSON', 'GPE', 'PERCENT']","[84, 90, 112, 124, 138, 183, 239, 251, 306, 326]","[88, 94, 113, 127, 142, 186, 240, 256, 312, 328]",False
